SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,OwnedBy,WantedBy,Disney,Marvel,Star Wars,WB,Universal,Other or unknown media license
24687,60127,1,City,Prison Island,2016,Prison Island Starter Set,4,92,8.99,9.99,12.99,9.99,https://images.brickset.com/sets/images/60127-1.jpg,3506,710,No,No,No,No,No,No
24688,60128,1,City,Prison Island,2016,Police Pursuit,2,184,17.99,24.99,29.99,19.99,https://images.brickset.com/sets/images/60128-1.jpg,3399,1055,No,No,No,No,No,No
24689,60129,1,City,Prison Island,2016,Police Patrol Boat,4,200,39.99,49.99,59.99,39.99,https://images.brickset.com/sets/images/60129-1.jpg,2218,1046,No,No,No,No,No,No
24915,60130,1,City,Prison Island,2016,Prison Island,8,754,74.99,89.99,119.99,79.99,https://images.brickset.com/sets/images/60130-1.jpg,3423,1710,No,No,No,No,No,No
24916,60131,1,City,Prison Island,2016,Crooks Island,3,244,24.99,29.99,39.99,29.99,https://images.brickset.com/sets/images/60131-1.jpg,1505,1064,No,No,No,No,No,No
29944,60268,1,City,Seasonal,2020,City Advent Calendar,6,342,19.99,29.99,39.99,19.49,https://images.brickset.com/sets/images/60268-1.jpg,571,538,No,No,No,No,No,No
29064,60235,1,City,Seasonal,2019,City Advent Calendar,8,234,22.99,29.99,39.99,19.99,https://images.brickset.com/sets/images/60235-1.jpg,2922,392,No,No,No,No,No,No
27955,60201,1,City,Seasonal,2018,City Advent Calendar,6,313,22.99,29.99,39.99,19.99,https://images.brickset.com/sets/images/60201-1.jpg,4232,411,No,No,No,No,No,No
26787,60155,1,City,Seasonal,2017,City Advent Calendar,6,248,19.99,29.99,39.99,19.99,https://images.brickset.com/sets/images/60155-1.jpg,4070,508,No,No,No,No,No,No
26066,60133,1,City,Seasonal,2016,City Advent Calendar,7,290,19.99,29.99,39.99,19.99,https://images.brickset.com/sets/images/60133-1.jpg,4282,590,No,No,No,No,No,No
24151,60099,1,City,Seasonal,2015,City Advent Calendar,6,278,19.99,29.99,39.99,19.99,https://images.brickset.com/sets/images/60099-1.jpg,4161,804,No,No,No,No,No,No
23296,60063,1,City,Seasonal,2014,City Advent Calendar,7,218,19.99,29.99,39.99,,https://images.brickset.com/sets/images/60063-1.jpg,4240,810,No,No,No,No,No,No
10277,60024,1,City,Seasonal,2013,City Advent Calendar,8,244,19.99,29.99,39.99,,https://images.brickset.com/sets/images/60024-1.jpg,4384,931,No,No,No,No,No,No
9157,4428,1,City,Seasonal,2012,City Advent Calendar,7,248,19.99,39.99,39.99,,https://images.brickset.com/sets/images/4428-1.jpg,4150,832,No,No,No,No,No,No
8582,7553,1,City,Seasonal,2011,City Advent Calendar,6,232,17.99,34.99,39.99,,https://images.brickset.com/sets/images/7553-1.jpg,3861,883,No,No,No,No,No,No
28605,30362,1,City,Sky Police,2019,Sky Police Jetpack,2,33,,3.99,,,https://images.brickset.com/sets/images/30362-1.jpg,1603,551,No,No,No,No,No,No
28477,60206,1,City,Sky Police,2019,Jet Patrol,2,54,7.99,9.99,13.99,9.74,https://images.brickset.com/sets/images/60206-1.jpg,1416,341,No,No,No,No,No,No
28476,60207,1,City,Sky Police,2019,Drone Chase,3,192,17.99,29.99,39.99,19.49,https://images.brickset.com/sets/images/60207-1.jpg,1813,687,No,No,No,No,No,No
28475,60208,1,City,Sky Police,2019,Parachute Arrest,4,218,24.99,39.99,49.99,29.23,https://images.brickset.com/sets/images/60208-1.jpg,1049,546,No,No,No,No,No,No
28474,60209,1,City,Sky Police,2019,Diamond Heist,4,400,44.99,59.99,79.99,49.99,https://images.brickset.com/sets/images/60209-1.jpg,951,651,No,No,No,No,No,No
28398,60210,1,City,Sky Police,2019,Air Base,6,529,69.99,89.99,119.99,73.1,https://images.brickset.com/sets/images/60210-1.jpg,668,757,No,No,No,No,No,No
28471,60239,1,City,Sky Police,2019,Police Patrol Car,1,92,9.99,9.99,13.99,9.74,https://images.brickset.com/sets/images/60239-1.jpg,4160,785,No,No,No,No,No,No
29295,30365,1,City,Space,2019,Space Satellite,1,36,,3.99,6.99,,https://images.brickset.com/sets/images/30365-1.jpg,4969,954,No,No,No,No,No,No
29308,40345,1,City,Space,2019,Mars Exploration Minifigure Pack,4,44,10.99,12.99,16.99,12.66,https://images.brickset.com/sets/images/40345-1.jpg,1755,1251,No,No,No,No,No,No
29041,60224,1,City,Space,2019,Satellite Service Mission,1,84,9.99,9.99,13.99,9.74,https://images.brickset.com/sets/images/60224-1.jpg,4497,993,No,No,No,No,No,No
29040,60225,1,City,Space,2019,Rover Testing Drive,2,202,17.99,29.99,39.99,19.49,https://images.brickset.com/sets/images/60225-1.jpg,3073,1122,No,No,No,No,No,No
29039,60226,1,City,Space,2019,Mars Research Shuttle,2,273,24.99,39.99,49.99,29.23,https://images.brickset.com/sets/images/60226-1.jpg,3518,1257,No,No,No,No,No,No
29077,60227,1,City,Space,2019,Lunar Space Station,5,412,44.99,59.99,79.99,48.73,https://images.brickset.com/sets/images/60227-1.jpg,2814,1579,No,No,No,No,No,No
29038,60228,1,City,Space,2019,Deep Space Rocket and Launch Control,7,837,89.99,99.99,139.99,97.47,https://images.brickset.com/sets/images/60228-1.jpg,2417,1656,No,No,No,No,No,No
29290,60229,1,City,Space,2019, Rocket Assembly &Transport,8,1055,119.99,149.99,199.99,126.71,https://images.brickset.com/sets/images/60229-1.jpg,1447,1615,No,No,No,No,No,No
29275,60230,1,City,Space,2019,People Pack - Space Research and Development,15,209,34.99,39.99,49.99,38.98,https://images.brickset.com/sets/images/60230-1.jpg,2626,1921,No,No,No,No,No,No
24509,30315,1,City,Space,2015,Space Utility Vehicle,1,39,,3.99,,,https://images.brickset.com/sets/images/30315-1.jpg,4721,840,No,No,No,No,No,No
24140,60077,1,City,Space,2015,Space Starter Set,4,107,8.99,9.99,12.99,9.99,https://images.brickset.com/sets/images/60077-1.jpg,5890,1127,No,No,No,No,No,No
24141,60078,1,City,Space,2015,Utility Shuttle,2,155,17.99,24.99,29.99,19.99,https://images.brickset.com/sets/images/60078-1.jpg,5357,1507,No,No,No,No,No,No
24142,60079,1,City,Space,2015,Training Jet Transporter,3,448,39.99,49.99,59.99,49.99,https://images.brickset.com/sets/images/60079-1.jpg,2501,1551,No,No,No,No,No,No
24143,60080,1,City,Space,2015,Spaceport,5,586,69.99,119.99,149.99,89.99,https://images.brickset.com/sets/images/60080-1.jpg,3990,2594,No,No,No,No,No,No
8239,3365,1,City,Space,2011,Space Moon Buggy,1,37,3.99,4.99,6.99,,https://images.brickset.com/sets/images/3365-1.jpg,9695,1334,No,No,No,No,No,No
8240,3366,1,City,Space,2011,Satellite Launch Pad,1,165,13.99,19.99,24.99,,https://images.brickset.com/sets/images/3366-1.jpg,6063,1517,No,No,No,No,No,No
8241,3367,1,City,Space,2011,Space Shuttle,1,231,26.99,29.99,39.99,,https://images.brickset.com/sets/images/3367-1.jpg,7261,2127,No,No,No,No,No,No
8242,3368,1,City,Space,2011,Space Centre,4,494,49.99,69.99,89.99,,https://images.brickset.com/sets/images/3368-1.jpg,4936,2491,No,No,No,No,No,No
8652,30016,1,City,Space,2011,Satellite,,35,,,,,https://images.brickset.com/sets/images/30016-1.jpg,104,1692,No,No,No,No,No,No
24095,30311,1,City,Swamp Police,2015,Swamp Police Helicopter,1,51,,3.49,,,https://images.brickset.com/sets/images/30311-1.jpg,3601,627,No,No,No,No,No,No
23881,60065,1,City,Swamp Police,2015,ATV Patrol,2,59,4.99,6.99,8.99,5.99,https://images.brickset.com/sets/images/60065-1.jpg,4157,745,No,No,No,No,No,No
23882,60066,1,City,Swamp Police,2015,Swamp Police Starter Set,4,78,8.99,9.99,12.99,9.99,https://images.brickset.com/sets/images/60066-1.jpg,5774,977,No,No,No,No,No,No
23883,60067,1,City,Swamp Police,2015,Helicopter Pursuit,3,253,24.99,39.99,49.99,29.99,https://images.brickset.com/sets/images/60067-1.jpg,2753,1147,No,No,No,No,No,No
23824,60068,1,City,Swamp Police,2015,Crooks' Hideout,5,473,39.99,69.99,89.99,49.99,https://images.brickset.com/sets/images/60068-1.jpg,2155,1404,No,No,No,No,No,No
23884,60069,1,City,Swamp Police,2015,Swamp Police Station,6,707,59.99,89.99,109.99,69.99,https://images.brickset.com/sets/images/60069-1.jpg,2467,1459,No,No,No,No,No,No
24134,60070,1,City,Swamp Police,2015,Water Plane Chase,2,263,24.99,29.99,39.99,29.99,https://images.brickset.com/sets/images/60070-1.jpg,1206,1166,No,No,No,No,No,No
23951,60071,1,City,Swamp Police,2015,Hovercraft Arrest,3,331,34.99,44.99,59.99,39.99,https://images.brickset.com/sets/images/60071-1.jpg,1792,1490,No,No,No,No,No,No
30314,60271,1,City,Town,2020,Main Square,15,1517,169.99,199.99,229.99,175.45,https://images.brickset.com/sets/images/60271-1.jpg,80,960,No,No,No,No,No,No
29324,60203,1,City,Town,2019,Ski Resort,11,806,74.99,89.99,119.99,77.97,https://images.brickset.com/sets/images/60203-1.jpg,1314,1176,No,No,No,No,No,No
29044,60232,1,City,Town,2019,Garage Centre,4,234,34.99,49.99,79.99,38.98,https://images.brickset.com/sets/images/60232-1.jpg,518,527,No,No,No,No,No,No
29042,60233,1,City,Town,2019,Donut Shop Opening,10,790,79.99,89.99,119.99,77.97,https://images.brickset.com/sets/images/60233-1.jpg,2333,1919,No,No,No,No,No,No
29045,60234,1,City,Town,2019,People Pack - Fun Fair,14,183,34.99,39.99,49.99,38.98,https://images.brickset.com/sets/images/60234-1.jpg,4546,1776,No,No,No,No,No,No
28473,60236,1,City,Town,2019,Straight & T-Junction ,,2,9.99,14.99,19.99,9.74,https://images.brickset.com/sets/images/60236-1.jpg,1696,745,No,No,No,No,No,No
28472,60237,1,City,Town,2019,Curves & Crossroad,,2,9.99,14.99,19.99,9.74,https://images.brickset.com/sets/images/60237-1.jpg,1248,694,No,No,No,No,No,No
28069,60200,1,City,Town,2018,Capital City,13,1211,119.99,149.99,179.99,129.99,https://images.brickset.com/sets/images/60200-1.jpg,1819,2199,No,No,No,No,No,No
27878,60202,1,City,Town,2018,People Pack - Outdoor Adventures,15,164,34.99,39.99,49.99,39.99,https://images.brickset.com/sets/images/60202-1.jpg,5760,1985,No,No,No,No,No,No
26785,60153,1,City,Town,2017,People Pack - Fun at the Beach,15,169,34.99,39.99,49.99,39.99,https://images.brickset.com/sets/images/60153-1.jpg,6133,2010,No,No,No,No,No,No
26786,60154,1,City,Town,2017,Bus Station,6,337,39.99,49.99,59.99,39.99,https://images.brickset.com/sets/images/60154-1.jpg,6112,2039,No,No,No,No,No,No
25932,60134,1,City,Town,2016,People Pack - Fun in the Park,15,157,34.99,39.99,49.99,39.99,https://images.brickset.com/sets/images/60134-1.jpg,11023,2389,No,No,No,No,No,No
23890,60086,1,City,Town,2015,LEGO City Starter Set,5,242,19.99,29.99,39.99,24.99,https://images.brickset.com/sets/images/60086-1.jpg,1683,985,No,No,No,No,No,No
24149,60097,1,City,Town,2015,City Square,14,1683,149.99,189.99,229.99,169.99,https://images.brickset.com/sets/images/60097-1.jpg,5388,3565,No,No,No,No,No,No
10254,60023,1,City,Town,2013,LEGO City Starter Set,5,272,19.99,29.99,39.99,,https://images.brickset.com/sets/images/60023-1.jpg,4126,1316,No,No,No,No,No,No
10278,60026,1,City,Town,2013,Town Square,9,914,79.99,119.99,149.99,,https://images.brickset.com/sets/images/60026-1.jpg,4364,3960,No,No,No,No,No,No
22819,60031,1,City,Town,2013,City Corner,5,483,,,,,https://images.brickset.com/sets/images/60031-1.jpg,1814,2272,No,No,No,No,No,No
9078,4206,2,City,Town,2012,Recycling Truck,3,297,24.99,29.99,39.99,,https://images.brickset.com/sets/images/4206-2.jpg,5376,3078,No,No,No,No,No,No
9404,4207,1,City,Town,2012,City Garage,5,933,79.99,119.99,149.99,,https://images.brickset.com/sets/images/4207-1.jpg,3319,3137,No,No,No,No,No,No
29781,30369,1,City,Traffic,2020,Beach Buggy,1,45,,4.99,4.99,,https://images.brickset.com/sets/images/30369-1.jpg,2382,609,No,No,No,No,No,No
29439,60249,1,City,Traffic,2020,Street Sweeper,1,89,8.99,9.99,13.99,9.74,https://images.brickset.com/sets/images/60249-1.jpg,4167,1377,No,No,No,No,No,No
29440,60250,1,City,Traffic,2020,Mail Plane,1,74,8.99,9.99,13.99,9.74,https://images.brickset.com/sets/images/60250-1.jpg,1426,981,No,No,No,No,No,No
29441,60251,1,City,Traffic,2020,Monster Truck,1,55,8.99,9.99,13.99,9.74,https://images.brickset.com/sets/images/60251-1.jpg,1215,486,No,No,No,No,No,No
29443,60253,1,City,Traffic,2020,Ice-Cream Truck,2,200,17.99,19.99,24.99,19.49,https://images.brickset.com/sets/images/60253-1.jpg,4298,1765,No,No,No,No,No,No
29444,60254,1,City,Traffic,2020,Race Boat Transporter,2,238,24.99,29.99,39.99,29.23,https://images.brickset.com/sets/images/60254-1.jpg,696,658,No,No,No,No,No,No
29445,60255,1,City,Traffic,2020,Stunt Team,2,62,8.99,9.99,13.99,9.74,https://images.brickset.com/sets/images/60255-1.jpg,901,525,No,No,No,No,No,No
29446,60256,1,City,Traffic,2020,Racing Cars,2,190,17.99,29.99,39.99,19.49,https://images.brickset.com/sets/images/60256-1.jpg,897,808,No,No,No,No,No,No
29456,60267,1,City,Traffic,2020,Safari Off-Roader,2,168,17.99,19.99,24.99,19.49,https://images.brickset.com/sets/images/60267-1.jpg,2489,1927,No,No,No,No,No,No
27673,30358,1,City,Traffic,2018,Dragster,1,40,,,,,https://images.brickset.com/sets/images/30358-1.jpg,3028,416,No,No,No,No,No,No
28150,40303,1,City,Traffic,2018,Vehicle Set,,79,,,,,https://images.brickset.com/sets/images/40303-1.jpg,360,421,No,No,No,No,No,No
26906,30354,1,City,Traffic,2017,Hot Rod,1,38,,,,,https://images.brickset.com/sets/images/30354-1.jpg,3374,761,No,No,No,No,No,No
25893,30349,1,City,Traffic,2016,Sports Car,1,47,,3.99,,,https://images.brickset.com/sets/images/30349-1.jpg,3249,673,No,No,No,No,No,No
25931,60132,1,City,Traffic,2016,Service Station,4,515,64.99,89.99,109.99,69.99,https://images.brickset.com/sets/images/60132-1.jpg,3974,2687,No,No,No,No,No,No
24130,30313,1,City,Traffic,2015,Garbage Truck,1,48,,3.49,,,https://images.brickset.com/sets/images/30313-1.jpg,5155,1212,No,No,No,No,No,No
24096,30314,1,City,Traffic,2015,Go-Kart Racer,1,45,,,,,https://images.brickset.com/sets/images/30314-1.jpg,3034,740,No,No,No,No,No,No
23385,30229,1,City,Traffic,2014,Repair Lift ,1,40,,3.49,,,https://images.brickset.com/sets/images/30229-1.jpg,2900,1272,No,No,No,No,No,No
9247,30150,1,City,Traffic,2012,Racing Car,1,37,,4.99,,,https://images.brickset.com/sets/images/30150-1.jpg,2571,737,No,No,No,No,No,No
27851,60197,1,City,Trains,2018,Passenger Train,4,677,119.99,159.99,199.99,126.71,https://images.brickset.com/sets/images/60197-1.jpg,4853,2110,No,No,No,No,No,No
27852,60198,1,City,Trains,2018,Cargo Train,6,1226,179.99,229.99,269.99,185.2,https://images.brickset.com/sets/images/60198-1.jpg,3653,2167,No,No,No,No,No,No
27918,60205,1,City,Trains,2018,Tracks,,20,15.99,19.99,24.99,17.54,https://images.brickset.com/sets/images/60205-1.jpg,3098,907,No,No,No,No,No,No
28062,60238,1,City,Trains,2018,Switch Tracks,,8,15.99,15.99,19.99,19.49,https://images.brickset.com/sets/images/60238-1.jpg,2167,792,No,No,No,No,No,No
24150,60098,1,City,Trains,2015,Heavy-Haul Train,5,984,149.99,199.99,239.99,159.99,https://images.brickset.com/sets/images/60098-1.jpg,3885,3015,No,No,No,No,No,No
23293,60050,1,City,Trains,2014,Train Station,5,423,49.99,64.99,79.99,49.99,https://images.brickset.com/sets/images/60050-1.jpg,7650,3141,No,No,No,No,No,No
23294,60051,1,City,Trains,2014,High-speed Passenger Train,3,610,109.99,149.99,169.99,119.99,https://images.brickset.com/sets/images/60051-1.jpg,9399,2637,No,No,No,No,No,No
23295,60052,1,City,Trains,2014,Cargo Train,4,888,149.99,199.99,229.99,179.99,https://images.brickset.com/sets/images/60052-1.jpg,9237,3152,No,No,No,No,No,No
8709,3677,1,City,Trains,2011,Red Cargo Train,4,831,139.99,159.99,219.99,,https://images.brickset.com/sets/images/3677-1.jpg,3600,2895,No,No,No,No,No,No
8250,7499,1,City,Trains,2011,Flexible and Straight Tracks,,24,15.99,19.99,24.99,17.99,https://images.brickset.com/sets/images/7499-1.jpg,8764,1362,No,No,No,No,No,No
26209,30350,1,City,Volcano Explorers,2016,Volcano Jackhammer,1,53,,,,,https://images.brickset.com/sets/images/30350-1.jpg,1612,787,No,No,No,No,No,No
25926,60120,1,City,Volcano Explorers,2016,Volcano Starter Set,4,83,8.99,9.99,12.99,9.99,https://images.brickset.com/sets/images/60120-1.jpg,4512,869,No,No,No,No,No,No
25927,60121,1,City,Volcano Explorers,2016,Volcano Exploration Truck,2,175,14.99,24.99,29.99,19.99,https://images.brickset.com/sets/images/60121-1.jpg,3772,1060,No,No,No,No,No,No
25928,60122,1,City,Volcano Explorers,2016,Volcano Crawler,3,324,24.99,39.99,49.99,29.99,https://images.brickset.com/sets/images/60122-1.jpg,3221,1050,No,No,No,No,No,No
25929,60123,1,City,Volcano Explorers,2016,Volcano Supply Helicopter,3,330,44.99,49.99,59.99,49.99,https://images.brickset.com/sets/images/60123-1.jpg,2291,1062,No,No,No,No,No,No
25930,60124,1,City,Volcano Explorers,2016,Volcano Exploration Base,6,824,84.99,119.99,149.99,99.99,https://images.brickset.com/sets/images/60124-1.jpg,2585,1362,No,No,No,No,No,No
26174,60125,1,City,Volcano Explorers,2016,Volcano Heavy-Lift Helicopter,8,1277,109.99,149.99,179.99,129.99,https://images.brickset.com/sets/images/60125-1.jpg,1197,1386,No,No,No,No,No,No
26341,10654,1,Classic,Basic Set,2016,XL Creative Brick Box,,1600,49.99,,,59.99,https://images.brickset.com/sets/images/10654-1.jpg,785,298,No,No,No,No,No,No
27454,10401,1,Classic,Building Bigger Thinking,2018,Rainbow Fun,,85,4.99,4.99,5.99,4.99,https://images.brickset.com/sets/images/10401-1.jpg,2923,266,No,No,No,No,No,No
27455,10402,1,Classic,Building Bigger Thinking,2018,Fun Future,1,186,8.99,9.99,12.99,9.99,https://images.brickset.com/sets/images/10402-1.jpg,2358,313,No,No,No,No,No,No
27456,10403,1,Classic,Building Bigger Thinking,2018,World Fun,2,295,14.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/10403-1.jpg,1896,361,No,No,No,No,No,No
27457,10404,1,Classic,Building Bigger Thinking,2018,Ocean's Bottom,2,579,24.99,29.99,34.99,29.99,https://images.brickset.com/sets/images/10404-1.jpg,1622,418,No,No,No,No,No,No
27458,10405,1,Classic,Building Bigger Thinking,2018,Mission to Mars,3,871,44.99,59.99,69.99,49.99,https://images.brickset.com/sets/images/10405-1.jpg,967,461,No,No,No,No,No,No
29765,11006,1,Classic,,2020,Creative Blue Bricks,,52,4.99,4.99,6.99,4.86,https://images.brickset.com/sets/images/11006-1.jpg,564,118,No,No,No,No,No,No
29766,11007,1,Classic,,2020,Creative Green Bricks,,60,4.99,4.99,6.99,4.86,https://images.brickset.com/sets/images/11007-1.jpg,503,123,No,No,No,No,No,No
29767,11008,1,Classic,,2020,Bricks and Houses,,270,17.99,19.99,24.99,19.49,https://images.brickset.com/sets/images/11008-1.jpg,245,180,No,No,No,No,No,No
29854,11009,1,Classic,,2020,Bricks and Lights,,441,24.99,29.99,39.99,29.23,https://images.brickset.com/sets/images/11009-1.jpg,243,213,No,No,No,No,No,No
29751,11010,1,Classic,,2020,White Baseplate,,1,6.99,7.99,9.99,7.79,https://images.brickset.com/sets/images/11010-1.jpg,1549,769,No,No,No,No,No,No
29916,11011,1,Classic,,2020,Bricks and Animals,,1500,54.99,59.99,79.99,58.48,https://images.brickset.com/sets/images/11011-1.jpg,383,284,No,No,No,No,No,No
30200,11717,1,Classic,,2020,Bricks Bricks Plates,,1504,64.99,69.99,89.99,68.23,https://images.brickset.com/sets/images/11717-1.jpg,314,369,No,No,No,No,No,No
28506,11001,1,Classic,,2019,Bricks and Ideas,,123,8.99,9.99,13.99,9.74,https://images.brickset.com/sets/images/11001-1.jpg,931,140,No,No,No,No,No,No
28505,11002,1,Classic,,2019,Basic Brick Set ,,300,17.99,19.99,24.99,19.49,https://images.brickset.com/sets/images/11002-1.jpg,540,147,No,No,No,No,No,No
28504,11003,1,Classic,,2019,Bricks and Eyes ,,451,24.99,29.99,39.99,29.23,https://images.brickset.com/sets/images/11003-1.jpg,412,191,No,No,No,No,No,No
29268,11004,1,Classic,,2019,Windows of Creativity,,450,24.99,29.99,39.99,29.23,https://images.brickset.com/sets/images/11004-1.jpg,493,181,No,No,No,No,No,No
28603,11005,1,Classic,,2019,Creative Fun,,900,29.99,39.99,49.99,34.11,https://images.brickset.com/sets/images/11005-1.jpg,1011,179,No,No,No,No,No,No
27664,10712,1,Classic,,2018,Bricks and Gears,,244,17.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/10712-1.jpg,1464,240,No,No,No,No,No,No
27665,10713,1,Classic,,2018,Creative Suitcase,,213,17.99,19.99,24.99,19.49,https://images.brickset.com/sets/images/10713-1.jpg,1119,193,No,No,No,No,No,No
27666,10714,1,Classic,,2018,Blue Baseplate,,1,6.99,7.99,9.99,7.79,https://images.brickset.com/sets/images/10714-1.jpg,3039,532,No,No,No,No,No,No
27667,10715,1,Classic,,2018,Bricks on a Roll,,442,19.99,,,24.36,https://images.brickset.com/sets/images/10715-1.jpg,2000,262,No,No,No,No,No,No
28086,10717,1,Classic,,2018,Bricks Bricks Bricks,,1500,49.99,59.99,79.99,58.48,https://images.brickset.com/sets/images/10717-1.jpg,1583,330,No,No,No,No,No,No
27896,30541,1,Classic,,2018,Build a Duck,,10,,1.99,2.49,,https://images.brickset.com/sets/images/30541-1.jpg,869,134,No,No,No,No,No,No
27900,4000028,1,Classic,,2018,House,,64,,,,,https://images.brickset.com/sets/images/4000028-1.jpg,309,417,No,No,No,No,No,No
27901,4000029,1,Classic,,2018,Windmill,,45,,,,,https://images.brickset.com/sets/images/4000029-1.jpg,316,373,No,No,No,No,No,No
27902,4000030,1,Classic,,2018,Truck,,44,,,,,https://images.brickset.com/sets/images/4000030-1.jpg,341,399,No,No,No,No,No,No
26556,10703,1,Classic,,2017,Creative Builder Box,,502,19.99,,,24.99,https://images.brickset.com/sets/images/10703-1.jpg,1662,423,No,No,No,No,No,No
26773,10704,1,Classic,,2017,Creative Box,,900,29.99,,,34.99,https://images.brickset.com/sets/images/10704-1.jpg,2227,301,No,No,No,No,No,No
26557,10706,1,Classic,,2017,Blue Creative Box,,78,4.99,4.99,6.99,4.99,https://images.brickset.com/sets/images/10706-1.jpg,3968,196,No,No,No,No,No,No
26558,10707,1,Classic,,2017,Red Creative Box,,55,4.99,4.99,6.99,4.99,https://images.brickset.com/sets/images/10707-1.jpg,3095,185,No,No,No,No,No,No
26559,10708,1,Classic,,2017,Green Creative Box,,66,4.99,4.99,6.99,4.99,https://images.brickset.com/sets/images/10708-1.jpg,3496,199,No,No,No,No,No,No
26560,10709,1,Classic,,2017,Orange Creative Box,,60,4.99,4.99,6.99,4.99,https://images.brickset.com/sets/images/10709-1.jpg,3195,198,No,No,No,No,No,No
24995,10702,1,Classic,,2016,Creative Building Set,,583,19.99,29.99,39.99,24.99,https://images.brickset.com/sets/images/10702-1.jpg,1438,328,No,No,No,No,No,No
26210,10705,1,Classic,,2016,Creative Building Basket,,1000,39.99,59.99,79.99,39.99,https://images.brickset.com/sets/images/10705-1.jpg,542,291,No,No,No,No,No,No
23825,10692,1,Classic,,2015,Creative Bricks,,221,12.99,16.99,19.99,14.61,https://images.brickset.com/sets/images/10692-1.jpg,2884,281,No,No,No,No,No,No
23826,10693,1,Classic,,2015,Creative Supplement,,303,17.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/10693-1.jpg,2820,296,No,No,No,No,No,No
23827,10694,1,Classic,,2015,Creative Supplement Bright,,303,17.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/10694-1.jpg,1532,318,No,No,No,No,No,No
24137,10695,1,Classic,,2015,Creative Building Box,,580,19.99,24.99,,24.99,https://images.brickset.com/sets/images/10695-1.jpg,1487,322,No,No,No,No,No,No
24050,10696,1,Classic,,2015,Medium Creative Brick Box,,484,24.99,34.99,34.99,29.23,https://images.brickset.com/sets/images/10696-1.jpg,3834,358,No,No,No,No,No,No
24508,10697,1,Classic,,2015,XXXL Box,,1500,49.99,59.99,,59.99,https://images.brickset.com/sets/images/10697-1.jpg,2021,452,No,No,No,No,No,No
24138,10698,1,Classic,,2015,Large Creative Brick Box,,790,39.99,59.99,59.99,43.86,https://images.brickset.com/sets/images/10698-1.jpg,3108,406,No,No,No,No,No,No
24049,10699,1,Classic,,2015,32x32 Sand Baseplate,,1,6.99,7.99,9.99,7.99,https://images.brickset.com/sets/images/10699-1.jpg,4506,851,No,No,No,No,No,No
24015,10700,1,Classic,,2015,32x32 Green Baseplate,,1,6.99,7.99,9.99,7.79,https://images.brickset.com/sets/images/10700-1.jpg,5986,713,No,No,No,No,No,No
23935,10701,1,Classic,,2015,48x48 Grey Baseplate,,1,12.99,14.99,17.99,14.61,https://images.brickset.com/sets/images/10701-1.jpg,5434,757,No,No,No,No,No,No
29822,71026,1,Collectable Minifigures,DC Super Heroes,2020,Mister Miracle,1,10,,4.99,,,https://images.brickset.com/sets/images/71026-1.jpg,2595,459,No,No,No,No,No,No
29831,71026,2,Collectable Minifigures,DC Super Heroes,2020,Wonder Woman,1,9,,4.99,,,https://images.brickset.com/sets/images/71026-2.jpg,3214,534,No,No,No,No,No,No
29832,71026,3,Collectable Minifigures,DC Super Heroes,2020,Aquaman,1,8,,4.99,,,https://images.brickset.com/sets/images/71026-3.jpg,3251,443,No,No,No,No,No,No
29833,71026,4,Collectable Minifigures,DC Super Heroes,2020,Stargirl,1,9,,4.99,,,https://images.brickset.com/sets/images/71026-4.jpg,2887,449,No,No,No,No,No,No
29834,71026,5,Collectable Minifigures,DC Super Heroes,2020,Sinestro,1,10,,4.99,,,https://images.brickset.com/sets/images/71026-5.jpg,2629,472,No,No,No,No,No,No
29835,71026,6,Collectable Minifigures,DC Super Heroes,2020,Cheetah,1,9,,4.99,,,https://images.brickset.com/sets/images/71026-6.jpg,2963,500,No,No,No,No,No,No
29836,71026,7,Collectable Minifigures,DC Super Heroes,2020,Superman,1,9,,4.99,,,https://images.brickset.com/sets/images/71026-7.jpg,3026,575,No,No,No,No,No,No
29837,71026,8,Collectable Minifigures,DC Super Heroes,2020,Green Lantern,1,9,,4.99,,,https://images.brickset.com/sets/images/71026-8.jpg,2971,493,No,No,No,No,No,No
29838,71026,9,Collectable Minifigures,DC Super Heroes,2020,Cyborg,1,8,,4.99,,,https://images.brickset.com/sets/images/71026-9.jpg,2596,488,No,No,No,No,No,No
29839,71026,10,Collectable Minifigures,DC Super Heroes,2020,Batman,1,10,,4.99,,,https://images.brickset.com/sets/images/71026-10.jpg,3067,697,No,No,No,No,No,No
29840,71026,11,Collectable Minifigures,DC Super Heroes,2020,Huntress,1,10,,4.99,,,https://images.brickset.com/sets/images/71026-11.jpg,2717,519,No,No,No,No,No,No
29841,71026,12,Collectable Minifigures,DC Super Heroes,2020,Metamorpho,1,7,,4.99,,,https://images.brickset.com/sets/images/71026-12.jpg,2724,413,No,No,No,No,No,No
29842,71026,13,Collectable Minifigures,DC Super Heroes,2020,Joker,1,11,,4.99,,,https://images.brickset.com/sets/images/71026-13.jpg,3500,537,No,No,No,No,No,No
